@id;@lon;@lat;id_node;distance_node;bBox;name;alt_name;short_name;name:fr;local_name;official_name;old_name;amenity;landuse;leisure;office;school:FR;shop
257816658;0.7085959;47.4287137;1;0.00017028752156236947;;Biocoop;;;;;;;;;;;;supermarket
