;start_node;end_node;distance;danger;converted;cyclability;section_id;way_id;is_following_way;facility;road_type;is_DSC;nodes;geometry
316;286;72.37345268213211;94.08548848677177;False;2.0;115546736;4901632;False;;tertiary;False;[5574183495, 5574183479, 948310552];[(0.6211643, 47.4041378), (0.6204351, 47.4042788), (0.6202423, 47.4043165)]
286;518;11.054503686578714;14.37085479255233;False;2.0;115546737;4901632;False;;tertiary;False;[948310552, 31921061];[(0.6202423, 47.4043165), (0.6201016, 47.4043441)]
518;85;5.60998491573018;6.451482653089707;False;3.0;115546743;4901634;False;;unclassified;False;[31921061, 8423189884, 3136469167];[(0.6201016, 47.4043441), (0.6200898, 47.4043792), (0.6200851, 47.4043933)]
85;631;73.7203121880559;84.77835901626428;False;3.0;115546744;4901634;False;;unclassified;False;[3136469167, 10760273173, 10760273143];[(0.6200851, 47.4043933), (0.6200336, 47.4045148), (0.6198149, 47.4050305)]
631;50;98.25770525323564;112.99636104122098;False;3.0;115546745;4901634;False;;unclassified;False;[10760273143, 3796093392, 7542450285];[(0.6198149, 47.4050305), (0.6196608, 47.405394), (0.6195147, 47.4058897)]
50;651;11.792489330763614;13.561362730378155;False;3.0;115546746;4901634;False;;unclassified;False;[7542450285, 10760273165];[(0.6195147, 47.4058897), (0.619484, 47.4059937)]
457;774;12.584127075728668;18.246984259806567;False;1.0;115546800;6166836;False;;secondary;False;[3790855005, 3790855006, 3790855007, 51138010];[(0.6065408, 47.4156683), (0.6065952, 47.4156608), (0.6066506, 47.4156643), (0.606702, 47.4156787)]
774;775;24.95642196883932;36.18681185481701;False;1.0;115546801;6166836;False;;secondary;False;[51138010, 1149332143, 1149332141, 3790854996, 3790854997, 3790854998, 51138013];[(0.606702, 47.4156787), (0.6067447, 47.4157024), (0.6067754, 47.4157335), (0.6067914, 47.4157693), (0.6067913, 47.4158066), (0.6067753, 47.4158424), (0.6067445, 47.4158735)]
775;772;20.732686472479656;30.062395385095503;False;1.0;115546802;6166836;False;;secondary;False;[51138013, 951402990, 3790854999, 3790855000, 3790855001, 51138007];[(0.6067445, 47.4158735), (0.606702, 47.415897), (0.6066512, 47.4159113), (0.6065965, 47.4159151), (0.6065425, 47.4159078), (0.6064939, 47.4158905)]
772;770;22.065733279960227;31.995313255942328;False;1.0;115546803;6166836;False;;secondary;False;[51138007, 951402786, 3790855002, 3790855003, 3790855004, 51138005];[(0.6064939, 47.4158905), (0.6064527, 47.4158623), (0.6064262, 47.4158269), (0.6064172, 47.4157876), (0.6064264, 47.4157485), (0.6064531, 47.4157132)]
770;457;8.381960460673964;12.153842667977248;False;1.0;115546804;6166836;False;;secondary;False;[51138005, 1149332142, 3790855005];[(0.6064531, 47.4157132), (0.606492, 47.4156863), (0.6065408, 47.4156683)]
216;225;71.3357644759521;103.43685849013056;False;1.0;115546806;6166837;False;;secondary;False;[950675819, 4323396881, 4323396882, 950675855];[(0.6082434, 47.4140201), (0.6083744, 47.4138898), (0.608742, 47.4135141), (0.6087694, 47.413487)]
225;241;138.1204400031407;200.274638004554;False;1.0;115546807;6166837;False;;secondary;False;[950675855, 950675875];[(0.6087694, 47.413487), (0.6098108, 47.4124654)]
774;216;218.5677658719728;316.9232605143605;False;1.0;115546805;6166837;False;;secondary;False;[51138010, 5575488943, 5575488939, 5575488940, 4323396869, 4323396874, 4323396875, 950675819];[(0.606702, 47.4156787), (0.6068218, 47.4156028), (0.6069377, 47.415494), (0.6070921, 47.4153081), (0.6072709, 47.4150809), (0.6078579, 47.4144372), (0.6079393, 47.414348), (0.6082434, 47.4140201)]
241;787;10.073071434188517;14.605953579573349;False;1.0;115546808;6166837;False;;secondary;False;[950675875, 51138024];[(0.6098108, 47.4124654), (0.6098859, 47.4123905)]
790;921;32.26935758273354;46.79056849496363;False;1.0;115546809;6166838;False;;secondary;False;[51138028, 1600334991, 950675799, 51138030, 3790854992, 951328557];[(0.6102176, 47.4120934), (0.6102773, 47.412135), (0.6103153, 47.412187), (0.6103277, 47.4122444), (0.6103134, 47.4123016), (0.6102738, 47.4123531)]
921;787;32.74708194774908;47.48326882423616;False;1.0;115546810;6166838;False;;secondary;False;[951328557, 1600335003, 950675859, 1600335004, 3790854993, 51138024];[(0.6102738, 47.4123531), (0.6102118, 47.4123942), (0.6101339, 47.4124202), (0.6100479, 47.4124285), (0.6099624, 47.4124183), (0.6098859, 47.4123905)]
787;788;43.41403855799134;62.95035590908744;False;1.0;115546811;6166838;False;;secondary;False;[51138024, 1600335002, 950676032, 2389647763, 1600334993, 3790854994, 3790854995, 51138026];[(0.6098859, 47.4123905), (0.6098286, 47.4123505), (0.6097913, 47.4123008), (0.6097775, 47.4122458), (0.6097883, 47.4121906), (0.6098228, 47.41214), (0.6098779, 47.4120985), (0.6099486, 47.41207)]
788;790;21.29089423936707;30.87179664708225;False;1.0;115546812;6166838;False;;secondary;False;[51138026, 1600334990, 950675959, 51138028];[(0.6099486, 47.41207), (0.6100405, 47.4120564), (0.6101338, 47.4120645), (0.6102176, 47.4120934)]
790;304;9.73379331831156;12.65393131380503;False;2.0;115546813;6166839;False;;tertiary;False;[51138028, 950676028];[(0.6102176, 47.4120934), (0.6102968, 47.4120243)]
304;312;187.53289646167;243.792765400171;False;2.0;115546814;6166839;False;;tertiary;False;[950676028, 5575485641, 2389647752, 3259834948];[(0.6102968, 47.4120243), (0.6103196, 47.412004), (0.6106918, 47.4116738), (0.6119112, 47.4107432)]
293;13;3.4622858304677244;4.500971579608042;False;2.0;115547298;22746134;False;;tertiary;False;[3835687465, 244041773];[(0.5931199, 47.390376), (0.5931377, 47.3903473)]
13;14;21.851826912312863;28.40737498600672;False;2.0;115547299;22746134;False;;tertiary;False;[244041773, 2775438674, 956170999, 2775438670, 244041774, 2775438672, 244041775];[(0.5931377, 47.3903473), (0.5931695, 47.3903227), (0.5932113, 47.3903064), (0.5932587, 47.3903002), (0.5933065, 47.3903047), (0.5933496, 47.3903195), (0.5933833, 47.3903429)]
14;16;26.6640976191066;34.66332690483858;False;2.0;115547300;22746134;False;;tertiary;False;[244041775, 2775438675, 2775438676, 2775438677, 2775438679, 303502747, 956170909, 244041780];[(0.5933833, 47.3903429), (0.5934046, 47.3903739), (0.593409, 47.390408), (0.5933962, 47.3904411), (0.5933676, 47.3904693), (0.5933265, 47.3904893), (0.5932779, 47.3904986), (0.5932275, 47.3904963)]
16;293;17.31631614294646;22.5112109858304;False;2.0;115547301;22746134;False;;tertiary;False;[244041780, 244041781, 956170980, 956170987, 956171004, 3835687465];[(0.5932275, 47.3904963), (0.5931851, 47.3904842), (0.5931503, 47.3904639), (0.5931265, 47.3904373), (0.593116, 47.390407), (0.5931199, 47.390376)]
16;836;16.375311960628693;21.287905548817303;False;2.0;115547302;22746135;False;;tertiary;False;[244041780, 944428458, 944428407, 944428614];[(0.5932275, 47.3904963), (0.5932223, 47.3905355), (0.5932195, 47.3905989), (0.593219, 47.3906434)]
836;935;46.038748357505575;59.85037286475725;False;2.0;115547303;22746135;False;;tertiary;False;[944428614, 944428558, 3835732806, 3835732807, 2261649242];[(0.593219, 47.3906434), (0.5932185, 47.3906811), (0.593217, 47.3907658), (0.5932403, 47.3909484), (0.5932541, 47.3910564)]
20;577;137.72960069186232;158.38904079564165;False;3.0;115547304;22746293;False;;residential;False;[244041795, 5572318714, 4675326100, 244042953, 4675326101, 942822515];[(0.5957268, 47.3987538), (0.5958694, 47.3987217), (0.5971711, 47.3984291), (0.5972394, 47.3984175), (0.5973815, 47.3984033), (0.5974698, 47.3983954)]
385;794;9.916958004490567;11.40450170516415;False;3.0;115547305;22746296;False;;residential;False;[956013222, 4331162166, 4331162167, 244043248];[(0.6000436, 47.4034492), (0.6000164, 47.4034259), (0.6000006, 47.4033981), (0.5999976, 47.4033685)]
794;298;22.36032108225411;25.714369244592223;False;3.0;115547306;22746296;False;;residential;False;[244043248, 956013235, 956013238, 244043249, 956013226, 4331162159, 4331162160];[(0.5999976, 47.4033685), (0.6000098, 47.4033361), (0.6000371, 47.4033082), (0.6000765, 47.403288), (0.6001236, 47.4032778), (0.600173, 47.4032787), (0.6002192, 47.4032906)]
298;299;3.729320265013029;4.288718304764982;False;3.0;115547307;22746296;False;;residential;False;[4331162160, 4331162161];[(0.6002192, 47.4032906), (0.600257, 47.4033122)]
796;858;38.82757629172962;44.65171273548906;False;3.0;115547308;22746297;False;bande uni;residential;False;[244043250, 8423164846, 5572307162, 4675440231];[(0.6002847, 47.4034069), (0.6003184, 47.4034143), (0.6004074, 47.403434), (0.6007862, 47.4034821)]
858;596;12.637566027002038;14.533200931052342;False;3.0;115547309;22746297;False;bande uni;residential;False;[4675440231, 5572307164, 5462717615];[(0.6007862, 47.4034821), (0.6008508, 47.403491), (0.6009501, 47.4035053)]
596;909;13.102044326264457;15.067350975204125;False;3.0;115547310;22746297;False;bande uni;residential;False;[5462717615, 9130194713];[(0.6009501, 47.4035053), (0.6011206, 47.4035274)]
909;580;3.4033504187116432;3.9138529815183896;False;3.0;115547311;22746297;False;bande uni;residential;False;[9130194713, 6522135666];[(0.6011206, 47.4035274), (0.6011649, 47.4035331)]
580;422;90.9078045831542;104.54397527062731;False;3.0;115547312;22746297;False;bande uni;residential;False;[6522135666, 244043396, 4675440210, 4675440211, 5572307165, 4675440212, 4675440213, 5572307166, 244043399, 4675440214, 4675440215, 9130195719];[(0.6011649, 47.4035331), (0.6013673, 47.4035593), (0.6014632, 47.4035668), (0.6015562, 47.4035658), (0.6015948, 47.4035639), (0.6016628, 47.4035594), (0.6017933, 47.4035463), (0.6018647, 47.4035414), (0.6019414, 47.4035393), (0.6020615, 47.4035399), (0.6021849, 47.4035466), (0.6023581, 47.4035727)]
422;868;41.76567077891812;48.03052139575584;False;3.0;115547313;22746297;False;bande uni;residential;False;[9130195719, 4675440227, 5938254077, 244043402];[(0.6023581, 47.4035727), (0.602681, 47.4036213), (0.602847, 47.4036511), (0.6028977, 47.403654)]
788;163;9.540852880760191;10.97198081287422;False;3.0;115547314;22746298;False;bande uni;residential;False;[51138026, 9909612803];[(0.6099486, 47.41207), (0.6099052, 47.4119894)]
163;103;141.73288152277735;162.99281375119395;False;3.0;115547315;22746298;False;bande uni;residential;False;[9909612803, 950675705, 528006217, 3795986628];[(0.6099052, 47.4119894), (0.6098947, 47.4119699), (0.6097333, 47.4116819), (0.6091252, 47.4108308)]
103;134;28.563167876440755;32.847643057906865;False;3.0;115547316;22746298;False;bande uni;residential;False;[3795986628, 7542450406];[(0.6091252, 47.4108308), (0.6089522, 47.4106023)]
134;160;45.131949860374135;51.90174233943025;False;3.0;115547317;22746298;False;bande uni;residential;False;[7542450406, 7542450432];[(0.6089522, 47.4106023), (0.608679, 47.4102412)]
160;139;25.11991738291085;28.887904990347472;False;3.0;115547318;22746298;False;bande uni;residential;False;[7542450432, 7542450413];[(0.608679, 47.4102412), (0.6085267, 47.4100403)]
139;98;28.010011322874792;32.21151302130601;False;3.0;115547319;22746298;False;bande uni;residential;False;[7542450413, 4323396927, 3795986625];[(0.6085267, 47.4100403), (0.6084937, 47.4099967), (0.6083577, 47.409816)]
98;101;58.328514262601054;67.0777914019912;False;3.0;115547320;22746298;False;bande uni;residential;False;[3795986625, 3795986627];[(0.6083577, 47.409816), (0.608009, 47.4093478)]
286;305;22.86314711544974;26.2926191827672;False;3.0;115547431;23453210;False;;residential;False;[948310552, 5574183481, 5574183478, 5574183482, 2382239736, 5574183486];[(0.6202423, 47.4043165), (0.6202292, 47.4042757), (0.6202283, 47.4042349), (0.6202373, 47.4041967), (0.6202524, 47.4041574), (0.6202706, 47.4041154)]
411;971;13.585547008678375;15.623379059980133;False;3.0;115547435;23453210;False;;residential;False;[630737658, 948310579, 948310782, 2382239650];[(0.6192672, 47.3994829), (0.6192631, 47.3994534), (0.61928, 47.3993864), (0.619292, 47.3993632)]
863;884;310.42728906582283;356.99138242569626;False;3.0;115547440;23453295;False;;residential;False;[253998712, 5575670224, 253998713, 942346868, 5575670225, 253998711, 5575670226, 253998710, 253998692, 5575670227, 253998709, 253998708, 8257724457, 253998693, 939337401];[(0.6095467, 47.3928497), (0.6095439, 47.393016), (0.6095528, 47.393149), (0.6095699, 47.3932077), (0.6095988, 47.3932526), (0.609651, 47.3933006), (0.60972, 47.3933474), (0.6098358, 47.3934067), (0.6100272, 47.3935009), (0.6102349, 47.3935804), (0.6105034, 47.3936726), (0.6117417, 47.394034), (0.6124296, 47.3941472), (0.6126224, 47.3942117), (0.6127469, 47.3942452)]
